RegionName	,Type of adjustment	,Measure	,Year	,Mean	,RSD	,RMD	,m_obs
EU15	,Normalised	,CBCA	,2000	,4.028682e+03	,8.642057e-03	,8.205997e-03	,5
EU15	,Normalised	,CBCA	,2001	,4.051407e+03	,1.153667e-02	,1.129664e-02	,5
EU15	,Normalised	,CBCA	,2002	,4.036682e+03	,1.449099e-02	,1.347808e-02	,5
EU15	,Normalised	,CBCA	,2003	,4.193257e+03	,7.645898e-03	,7.495192e-03	,5
EU15	,Normalised	,CBCA	,2004	,4.277560e+03	,4.913165e-03	,4.797529e-03	,5
EU15	,Normalised	,CBCA	,2005	,4.282766e+03	,0	,0	,5
EU15	,Normalised	,CBCA	,2006	,4.315764e+03	,1.160831e-02	,1.111641e-02	,5
EU15	,Normalised	,CBCA	,2007	,4.302526e+03	,6.433182e-03	,6.397561e-03	,5
EU15	,Normalised	,CBCA	,2008	,4.224584e+03	,1.125996e-02	,1.031623e-02	,5
EU15	,Normalised	,CBCA	,2009	,3.845462e+03	,1.246646e-02	,1.226208e-02	,5
EU15	,Normalised	,CBCA	,2010	,3.920334e+03	,1.877884e-02	,1.772081e-02	,4
EU15	,Normalised	,CBCA	,2011	,3.792032e+03	,2.535764e-02	,2.405832e-02	,4
EU15	,Normalised	,CBCA	,2012	,3.666134e+03	,1.034878e-02	,8.233955e-03	,3
EU15	,Normalised	,CBCA	,2013	,3.598323e+03	,3.136865e-03	,2.689498e-03	,3
EU15	,Normalised	,CBCA	,2014	,3.479843e+03	,6.055955e-03	,5.247276e-03	,3
EU15	,Normalised	,CBCA	,2015	,3.470462e+03	,1.031258e-02	,8.990793e-03	,3
EU15	,Normalised	,CBCA	,2016	,3.450993e+03	,2.205865e-02	,1.559782e-02	,2
OECD	,Normalised	,CBCA	,1960	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1961	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1962	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1963	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1964	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1965	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1966	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1967	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1968	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1969	,NaN	,NaN	,NaN	,0
OECD	,Normalised	,CBCA	,1970	,9.016853e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1971	,8.931472e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1972	,9.446141e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1973	,1.007883e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1974	,9.855296e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1975	,9.418975e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1976	,1.010908e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1977	,1.024437e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1978	,1.034207e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1979	,1.067856e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1980	,1.034466e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1981	,1.003122e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1982	,9.635205e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1983	,9.582055e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1984	,9.974028e+03	,0	,0	,1
OECD	,Normalised	,CBCA	,1985	,1.009693e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1986	,1.018138e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1987	,1.053189e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1988	,1.089483e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1989	,1.109961e+04	,0	,0	,1
OECD	,Normalised	,CBCA	,1990	,1.164863e+04	,6.693393e-02	,4.732944e-02	,2
OECD	,Normalised	,CBCA	,1991	,1.188637e+04	,5.597870e-02	,3.958292e-02	,2
OECD	,Normalised	,CBCA	,1992	,1.200744e+04	,3.215356e-02	,2.273600e-02	,2
OECD	,Normalised	,CBCA	,1993	,1.212455e+04	,3.588721e-02	,2.537609e-02	,2
OECD	,Normalised	,CBCA	,1994	,1.242578e+04	,2.940193e-02	,2.079031e-02	,2
OECD	,Normalised	,CBCA	,1995	,1.243244e+04	,2.340511e-02	,2.051603e-02	,5
OECD	,Normalised	,CBCA	,1996	,1.274365e+04	,2.179138e-02	,2.009947e-02	,5
OECD	,Normalised	,CBCA	,1997	,1.294509e+04	,2.406388e-02	,2.384862e-02	,5
OECD	,Normalised	,CBCA	,1998	,1.313700e+04	,1.837994e-02	,1.826593e-02	,5
OECD	,Normalised	,CBCA	,1999	,1.341801e+04	,1.158734e-02	,1.137794e-02	,5
OECD	,Normalised	,CBCA	,2000	,1.394339e+04	,8.499259e-03	,8.429298e-03	,5
OECD	,Normalised	,CBCA	,2001	,1.386350e+04	,5.208735e-03	,5.037365e-03	,5
OECD	,Normalised	,CBCA	,2002	,1.392607e+04	,1.170799e-02	,1.124478e-02	,5
OECD	,Normalised	,CBCA	,2003	,1.427536e+04	,4.805291e-03	,4.789186e-03	,5
OECD	,Normalised	,CBCA	,2004	,1.460346e+04	,5.812581e-03	,5.824476e-03	,5
OECD	,Normalised	,CBCA	,2005	,1.479627e+04	,0	,0	,5
OECD	,Normalised	,CBCA	,2006	,1.485296e+04	,5.542280e-03	,5.524996e-03	,5
OECD	,Normalised	,CBCA	,2007	,1.494428e+04	,7.117081e-03	,7.142773e-03	,5
OECD	,Normalised	,CBCA	,2008	,1.452404e+04	,8.432601e-03	,8.448353e-03	,5
OECD	,Normalised	,CBCA	,2009	,1.339172e+04	,1.301190e-02	,1.232100e-02	,5
OECD	,Normalised	,CBCA	,2010	,1.392063e+04	,1.234154e-02	,1.021867e-02	,4
OECD	,Normalised	,CBCA	,2011	,1.383080e+04	,1.605026e-02	,1.382380e-02	,4
OECD	,Normalised	,CBCA	,2012	,1.360757e+04	,1.454607e-02	,1.173872e-02	,3
OECD	,Normalised	,CBCA	,2013	,1.357269e+04	,1.814603e-02	,1.536087e-02	,3
OECD	,Normalised	,CBCA	,2014	,1.347567e+04	,1.741307e-02	,1.526149e-02	,3
OECD	,Normalised	,CBCA	,2015	,1.326625e+04	,1.164706e-02	,1.007350e-02	,3
OECD	,Normalised	,CBCA	,2016	,1.317173e+04	,1.536520e-02	,1.086484e-02	,2
BRICS	,Normalised	,CBCA	,1960	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1961	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1962	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1963	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1964	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1965	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1966	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1967	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1968	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1969	,NaN	,NaN	,NaN	,0
BRICS	,Normalised	,CBCA	,1970	,1.293111e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1971	,1.298170e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1972	,1.377812e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1973	,1.445637e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1974	,1.482090e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1975	,1.647289e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1976	,1.722936e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1977	,1.855028e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1978	,1.987601e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1979	,2.030304e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1980	,1.990629e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1981	,1.982933e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1982	,2.070295e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1983	,2.158906e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1984	,2.315511e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1985	,2.355279e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1986	,2.469610e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1987	,2.564125e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1988	,2.709278e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1989	,2.804748e+03	,0	,0	,1
BRICS	,Normalised	,CBCA	,1990	,3.939313e+03	,4.484731e-01	,3.171184e-01	,2
BRICS	,Normalised	,CBCA	,1991	,3.911851e+03	,3.826743e-01	,2.705916e-01	,2
BRICS	,Normalised	,CBCA	,1992	,4.769907e+03	,1.814592e-03	,1.283110e-03	,2
BRICS	,Normalised	,CBCA	,1993	,4.791600e+03	,9.902119e-03	,7.001855e-03	,2
BRICS	,Normalised	,CBCA	,1994	,4.674061e+03	,2.704860e-02	,1.912625e-02	,2
BRICS	,Normalised	,CBCA	,1995	,4.971272e+03	,2.232390e-02	,2.214829e-02	,5
BRICS	,Normalised	,CBCA	,1996	,5.092319e+03	,3.395440e-02	,3.356878e-02	,5
BRICS	,Normalised	,CBCA	,1997	,5.075222e+03	,2.380168e-02	,2.371571e-02	,5
BRICS	,Normalised	,CBCA	,1998	,5.025424e+03	,3.547484e-02	,3.414465e-02	,5
BRICS	,Normalised	,CBCA	,1999	,4.963896e+03	,2.923524e-02	,2.878751e-02	,5
BRICS	,Normalised	,CBCA	,2000	,5.107683e+03	,1.236326e-02	,1.155305e-02	,5
BRICS	,Normalised	,CBCA	,2001	,5.332981e+03	,9.235097e-03	,9.319930e-03	,5
BRICS	,Normalised	,CBCA	,2002	,5.538125e+03	,8.333956e-03	,8.347134e-03	,5
BRICS	,Normalised	,CBCA	,2003	,6.050246e+03	,6.105991e-03	,6.154399e-03	,5
BRICS	,Normalised	,CBCA	,2004	,6.651516e+03	,1.123231e-02	,1.103046e-02	,5
BRICS	,Normalised	,CBCA	,2005	,7.101187e+03	,0	,0	,5
BRICS	,Normalised	,CBCA	,2006	,7.576983e+03	,4.456154e-03	,4.298223e-03	,5
BRICS	,Normalised	,CBCA	,2007	,8.165512e+03	,7.240629e-03	,7.153776e-03	,5
BRICS	,Normalised	,CBCA	,2008	,8.567078e+03	,1.235054e-02	,1.198994e-02	,5
BRICS	,Normalised	,CBCA	,2009	,9.368142e+03	,1.685753e-02	,1.662408e-02	,5
BRICS	,Normalised	,CBCA	,2010	,1.011723e+04	,2.202306e-02	,2.042821e-02	,4
BRICS	,Normalised	,CBCA	,2011	,1.098828e+04	,2.286648e-02	,2.165068e-02	,4
BRICS	,Normalised	,CBCA	,2012	,1.145530e+04	,8.591419e-03	,6.978874e-03	,3
BRICS	,Normalised	,CBCA	,2013	,1.182187e+04	,2.738061e-02	,2.220527e-02	,3
BRICS	,Normalised	,CBCA	,2014	,1.206425e+04	,2.952293e-02	,2.489025e-02	,3
BRICS	,Normalised	,CBCA	,2015	,1.214909e+04	,3.392988e-02	,2.721501e-02	,3
BRICS	,Normalised	,CBCA	,2016	,1.212312e+04	,3.754542e-02	,2.654862e-02	,2
Annex I	,Normalised	,CBCA	,1960	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1961	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1962	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1963	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1964	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1965	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1966	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1967	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1968	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1969	,NaN	,NaN	,NaN	,0
Annex I	,Normalised	,CBCA	,1970	,9.169226e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1971	,9.090012e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1972	,9.595452e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1973	,1.021421e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1974	,9.975126e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1975	,9.555953e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1976	,1.024007e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1977	,1.037506e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1978	,1.046555e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1979	,1.075031e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1980	,1.039606e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1981	,1.003954e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1982	,9.680361e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1983	,9.644583e+03	,0	,0	,1
Annex I	,Normalised	,CBCA	,1984	,1.000560e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1985	,1.011503e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1986	,1.019478e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1987	,1.051272e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1988	,1.081138e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1989	,1.093534e+04	,0	,0	,1
Annex I	,Normalised	,CBCA	,1990	,1.274344e+04	,2.170372e-01	,1.534685e-01	,2
Annex I	,Normalised	,CBCA	,1991	,1.269710e+04	,1.851864e-01	,1.309465e-01	,2
Annex I	,Normalised	,CBCA	,1992	,1.371744e+04	,2.550960e-02	,1.803801e-02	,2
Annex I	,Normalised	,CBCA	,1993	,1.355682e+04	,3.231491e-02	,2.285010e-02	,2
Annex I	,Normalised	,CBCA	,1994	,1.347373e+04	,2.625329e-02	,1.856388e-02	,2
Annex I	,Normalised	,CBCA	,1995	,1.344049e+04	,1.923319e-02	,1.801386e-02	,5
Annex I	,Normalised	,CBCA	,1996	,1.373360e+04	,1.806506e-02	,1.740386e-02	,5
Annex I	,Normalised	,CBCA	,1997	,1.373173e+04	,1.611206e-02	,1.566631e-02	,5
Annex I	,Normalised	,CBCA	,1998	,1.394854e+04	,1.130716e-02	,1.121431e-02	,5
Annex I	,Normalised	,CBCA	,1999	,1.407329e+04	,1.243598e-02	,1.141087e-02	,5
Annex I	,Normalised	,CBCA	,2000	,1.451186e+04	,8.949815e-03	,8.788399e-03	,5
Annex I	,Normalised	,CBCA	,2001	,1.449772e+04	,7.720381e-03	,7.632918e-03	,5
Annex I	,Normalised	,CBCA	,2002	,1.453535e+04	,1.219830e-02	,1.134726e-02	,5
Annex I	,Normalised	,CBCA	,2003	,1.493962e+04	,5.521061e-03	,5.214002e-03	,5
Annex I	,Normalised	,CBCA	,2004	,1.527191e+04	,4.567960e-03	,4.530137e-03	,5
Annex I	,Normalised	,CBCA	,2005	,1.545126e+04	,0	,0	,5
Annex I	,Normalised	,CBCA	,2006	,1.556612e+04	,4.628514e-03	,4.573687e-03	,5
Annex I	,Normalised	,CBCA	,2007	,1.571418e+04	,5.678048e-03	,5.534138e-03	,5
Annex I	,Normalised	,CBCA	,2008	,1.532823e+04	,7.274672e-03	,7.293260e-03	,5
Annex I	,Normalised	,CBCA	,2009	,1.409809e+04	,1.114816e-02	,1.124018e-02	,5
Annex I	,Normalised	,CBCA	,2010	,1.464126e+04	,1.040257e-02	,9.475802e-03	,4
Annex I	,Normalised	,CBCA	,2011	,1.461083e+04	,1.491371e-02	,1.326429e-02	,4
Annex I	,Normalised	,CBCA	,2012	,1.439109e+04	,1.445041e-02	,1.166449e-02	,3
Annex I	,Normalised	,CBCA	,2013	,1.431787e+04	,1.460389e-02	,1.148944e-02	,3
Annex I	,Normalised	,CBCA	,2014	,1.418419e+04	,1.366677e-02	,1.125396e-02	,3
Annex I	,Normalised	,CBCA	,2015	,1.393226e+04	,8.751564e-03	,6.973292e-03	,3
Annex I	,Normalised	,CBCA	,2016	,1.382677e+04	,1.082517e-02	,7.654548e-03	,2
G8	,Normalised	,CBCA	,1960	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1961	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1962	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1963	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1964	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1965	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1966	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1967	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1968	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1969	,NaN	,NaN	,NaN	,0
G8	,Normalised	,CBCA	,1970	,7.608175e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1971	,7.528601e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1972	,7.942983e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1973	,8.460925e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1974	,8.229308e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1975	,7.781973e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1976	,8.331312e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1977	,8.437796e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1978	,8.635911e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1979	,8.776473e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1980	,8.420150e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1981	,8.145080e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1982	,7.800528e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1983	,7.794146e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1984	,8.140002e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1985	,8.197089e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1986	,8.239336e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1987	,8.496380e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1988	,8.802567e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1989	,8.908956e+03	,0	,0	,1
G8	,Normalised	,CBCA	,1990	,1.036023e+04	,2.072423e-01	,1.465424e-01	,2
G8	,Normalised	,CBCA	,1991	,1.027692e+04	,1.726157e-01	,1.220577e-01	,2
G8	,Normalised	,CBCA	,1992	,1.111136e+04	,1.240995e-02	,8.775160e-03	,2
G8	,Normalised	,CBCA	,1993	,1.101466e+04	,2.439569e-02	,1.725036e-02	,2
G8	,Normalised	,CBCA	,1994	,1.099352e+04	,2.054053e-02	,1.452435e-02	,2
G8	,Normalised	,CBCA	,1995	,1.099947e+04	,1.647699e-02	,1.598736e-02	,5
G8	,Normalised	,CBCA	,1996	,1.120950e+04	,1.679084e-02	,1.613929e-02	,5
G8	,Normalised	,CBCA	,1997	,1.126529e+04	,1.284221e-02	,1.252564e-02	,5
G8	,Normalised	,CBCA	,1998	,1.140206e+04	,9.768507e-03	,9.275206e-03	,5
G8	,Normalised	,CBCA	,1999	,1.151087e+04	,1.463407e-02	,1.422735e-02	,5
G8	,Normalised	,CBCA	,2000	,1.190060e+04	,1.201870e-02	,1.168776e-02	,5
G8	,Normalised	,CBCA	,2001	,1.189162e+04	,8.454693e-03	,8.196145e-03	,5
G8	,Normalised	,CBCA	,2002	,1.187132e+04	,1.246224e-02	,1.210484e-02	,5
G8	,Normalised	,CBCA	,2003	,1.215500e+04	,6.633389e-03	,6.338137e-03	,5
G8	,Normalised	,CBCA	,2004	,1.241645e+04	,4.242998e-03	,4.174142e-03	,5
G8	,Normalised	,CBCA	,2005	,1.253047e+04	,0	,0	,5
G8	,Normalised	,CBCA	,2006	,1.256024e+04	,3.129816e-03	,3.040811e-03	,5
G8	,Normalised	,CBCA	,2007	,1.260821e+04	,5.099156e-03	,4.993198e-03	,5
G8	,Normalised	,CBCA	,2008	,1.225994e+04	,7.733551e-03	,7.567226e-03	,5
G8	,Normalised	,CBCA	,2009	,1.128525e+04	,1.240705e-02	,1.229094e-02	,5
G8	,Normalised	,CBCA	,2010	,1.174028e+04	,9.591906e-03	,9.048990e-03	,4
G8	,Normalised	,CBCA	,2011	,1.170045e+04	,1.411075e-02	,1.354236e-02	,4
G8	,Normalised	,CBCA	,2012	,1.153150e+04	,1.400379e-02	,1.241717e-02	,3
G8	,Normalised	,CBCA	,2013	,1.153903e+04	,1.385834e-02	,1.225993e-02	,3
G8	,Normalised	,CBCA	,2014	,1.145366e+04	,1.250534e-02	,1.111172e-02	,3
G8	,Normalised	,CBCA	,2015	,1.119199e+04	,9.138377e-03	,8.095414e-03	,3
G8	,Normalised	,CBCA	,2016	,1.108106e+04	,4.907256e-03	,3.469954e-03	,2
EU12	,Normalised	,CBCA	,1960	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1961	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1962	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1963	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1964	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1965	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1966	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1967	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1968	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1969	,NaN	,NaN	,NaN	,0
EU12	,Normalised	,CBCA	,1970	,7.765598e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1971	,7.844430e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1972	,8.022747e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1973	,8.276861e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1974	,8.027891e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1975	,8.393081e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1976	,8.830139e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1977	,9.163643e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1978	,9.529871e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1979	,9.520765e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1980	,9.483108e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1981	,9.205781e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1982	,9.267945e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1983	,9.252001e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1984	,9.329349e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1985	,9.390117e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1986	,9.329543e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1987	,9.301550e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1988	,9.018307e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1989	,8.527510e+02	,0	,0	,1
EU12	,Normalised	,CBCA	,1990	,8.595020e+02	,2.696042e-01	,1.906389e-01	,2
EU12	,Normalised	,CBCA	,1991	,8.281526e+02	,2.667835e-01	,1.886444e-01	,2
EU12	,Normalised	,CBCA	,1992	,7.818052e+02	,1.592822e-01	,1.126295e-01	,2
EU12	,Normalised	,CBCA	,1993	,7.701450e+02	,1.217760e-01	,8.610862e-02	,2
EU12	,Normalised	,CBCA	,1994	,7.500973e+02	,1.224235e-01	,8.656651e-02	,2
EU12	,Normalised	,CBCA	,1995	,7.403443e+02	,5.911616e-02	,5.319426e-02	,5
EU12	,Normalised	,CBCA	,1996	,7.693463e+02	,3.949139e-02	,3.779470e-02	,5
EU12	,Normalised	,CBCA	,1997	,7.388907e+02	,4.280974e-02	,4.048093e-02	,5
EU12	,Normalised	,CBCA	,1998	,7.222770e+02	,2.504304e-02	,2.492271e-02	,5
EU12	,Normalised	,CBCA	,1999	,7.036591e+02	,4.675419e-02	,4.658404e-02	,5
EU12	,Normalised	,CBCA	,2000	,7.101438e+02	,5.404344e-02	,5.204127e-02	,5
EU12	,Normalised	,CBCA	,2001	,7.173803e+02	,3.999896e-02	,3.990332e-02	,5
EU12	,Normalised	,CBCA	,2002	,7.094587e+02	,3.630700e-02	,3.595826e-02	,5
EU12	,Normalised	,CBCA	,2003	,7.375545e+02	,1.796703e-02	,1.684390e-02	,5
EU12	,Normalised	,CBCA	,2004	,7.371858e+02	,1.211325e-02	,1.177275e-02	,5
EU12	,Normalised	,CBCA	,2005	,7.448166e+02	,0	,0	,5
EU12	,Normalised	,CBCA	,2006	,7.764819e+02	,2.043114e-02	,1.990764e-02	,5
EU12	,Normalised	,CBCA	,2007	,8.001414e+02	,2.396031e-02	,2.370588e-02	,5
EU12	,Normalised	,CBCA	,2008	,8.089080e+02	,1.562563e-02	,1.513181e-02	,5
EU12	,Normalised	,CBCA	,2009	,7.214256e+02	,2.313721e-02	,2.062145e-02	,5
EU12	,Normalised	,CBCA	,2010	,7.517774e+02	,2.175974e-02	,1.897458e-02	,4
EU12	,Normalised	,CBCA	,2011	,7.507000e+02	,3.709868e-02	,3.526882e-02	,4
EU12	,Normalised	,CBCA	,2012	,7.312749e+02	,3.808851e-02	,3.186670e-02	,3
EU12	,Normalised	,CBCA	,2013	,7.008720e+02	,4.446212e-02	,3.546869e-02	,3
EU12	,Normalised	,CBCA	,2014	,6.863257e+02	,4.216512e-02	,3.281093e-02	,3
EU12	,Normalised	,CBCA	,2015	,6.890053e+02	,3.895611e-02	,3.214951e-02	,3
EU12	,Normalised	,CBCA	,2016	,6.873235e+02	,3.283746e-02	,2.321959e-02	,2
North America	,Normalised	,CBCA	,1960	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1961	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1962	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1963	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1964	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1965	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1966	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1967	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1968	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1969	,NaN	,NaN	,NaN	,0
North America	,Normalised	,CBCA	,1970	,4.775514e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1971	,4.652126e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1972	,4.919822e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1973	,5.120588e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1974	,4.965866e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1975	,4.713372e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1976	,5.076413e+03	,0	,0	,1
North America	,Normalised	,CBCA	,1977	,5.206983e+03	,0	,0	,1
